"E8033100","E8043100","E8043500","R0000100","R0070700","R0343700","R0344200","R0344900","R0360300","R0360400","R0360500","R0365900","R0366000","R0536300","R0536401","R0536402","R0648900","R1204500","R1235800","R1482600"
0,0,0,7915,3,1,1,1,1,1,0,0,-4,1,10,1984,0,10000,0,1
1,0,0,7916,1,-4,-4,-4,0,0,0,0,-4,1,4,1982,0,3000,0,1
0,0,0,7917,1,1,0,4,0,0,0,0,-4,1,10,1983,0,3000,0,1
0,0,0,7918,1,-4,-4,-4,1,1,0,0,-4,2,5,1980,0,40000,0,1
3,0,0,7919,1,-4,-4,-4,0,0,0,0,-4,1,7,1980,0,30000,0,1
2,0,0,7920,1,-4,-4,-4,0,0,0,0,-4,2,7,1982,0,30000,0,1
0,0,0,7921,1,-4,-4,-4,1,0,0,0,-4,1,1,1981,0,33000,0,1
0,0,0,7923,1,1,0,4,1,0,0,0,-4,2,8,1984,0,8085,0,2
2,0,0,7924,2,-4,-4,-4,1,0,0,0,-4,2,9,1981,-4,7500,0,2
4,0,0,7925,1,1,13,1,1,1,0,0,-4,2,6,1983,-4,-4,0,2
0,0,0,7926,1,1,0,4,0,0,0,0,-4,2,2,1984,0,65000,0,2
1,0,0,7927,1,1,0,4,1,0,0,0,-4,2,1,1984,0,-3,0,1
9,2,35,7928,3,1,6,2,0,0,0,0,-4,1,5,1983,0,49000,0,1
0,0,0,7929,1,1,3,2,0,0,0,0,-4,1,7,1983,0,77750,0,1
0,0,0,7930,1,1,0,4,0,0,0,0,-4,1,8,1983,0,77750,0,1
0,0,0,7931,1,-4,-4,-4,1,0,0,0,-4,2,7,1980,0,64305,0,1
0,0,0,7932,1,1,0,4,1,0,0,0,-4,2,6,1983,0,116250,0,1
0,0,0,7933,1,-4,-4,-4,0,0,0,0,-4,1,4,1982,0,91400,0,1
0,0,0,7934,1,1,1,1,0,0,0,0,-4,1,2,1984,0,91400,0,1
6,1,3,7935,1,3,4,1,0,0,0,0,-4,1,5,1984,0,93000,0,1
0,0,0,7936,1,-4,-4,-4,1,0,0,0,-4,1,4,1982,0,135000,0,1
0,0,0,7937,1,1,3,4,0,0,0,0,-4,2,10,1984,0,25000,0,1
0,0,0,7938,1,1,0,1,0,0,0,0,-4,2,5,1984,0,2000,0,1
1,0,0,7939,1,3,0,4,1,1,0,0,-4,2,9,1983,-4,-4,0,1
3,0,0,7940,1,-4,-4,-4,1,1,0,1,1,1,8,1981,0,63000,0,1
0,0,0,7941,3,-4,-4,-4,0,0,0,0,-4,2,11,1980,-4,-4,0,1
0,0,0,7942,-2,-4,-4,-4,0,0,0,0,-4,2,5,1982,0,-3,0,1
4,0,0,7943,3,-4,-4,-4,1,0,0,0,-4,1,3,1981,0,81000,0,1
2,0,0,7944,1,-4,-4,-4,0,0,0,0,-4,1,9,1982,0,81000,0,1
0,0,0,7945,1,1,0,4,0,0,0,0,-4,2,10,1983,0,67000,0,1
0,0,0,7946,1,-4,-4,-4,0,0,0,0,-4,2,1,1980,0,-3,0,1
1,0,0,7947,4,-4,-4,-4,1,0,0,0,-4,2,2,1981,0,-3,0,1
0,0,0,7948,1,3,0,6,0,0,0,0,-4,1,7,1983,0,-3,0,1
10,0,0,7949,1,-4,-4,-4,1,1,0,1,5,1,2,1980,0,2800,0,1
1,0,0,7950,5,-4,-4,-4,1,0,0,0,-4,2,10,1980,0,3600,0,1
0,0,0,7951,1,3,0,1,1,0,0,0,-4,2,4,1983,0,3600,0,1
0,0,0,7952,4,1,0,4,1,0,0,0,-4,1,5,1984,0,4200,0,1
0,0,0,7953,1,-4,-4,-4,0,0,0,0,-4,1,10,1980,0,3700,0,1
0,0,0,7954,1,-4,-4,-4,0,0,0,0,-4,2,4,1981,0,6000,0,1
0,0,0,7955,3,-4,-4,-4,0,0,0,0,-4,1,3,1981,-4,-4,0,1
0,0,0,7956,1,1,2,1,0,0,0,0,-4,1,9,1983,-4,-4,0,1
0,0,0,7958,1,-4,-4,-4,0,0,0,0,-4,2,11,1981,0,12000,0,1
1,0,0,7959,5,3,7,2,1,1,0,0,-4,2,12,1983,1,5194,0,1
0,0,0,7960,1,1,4,4,1,0,0,0,-4,2,5,1984,-4,-4,0,1
1,0,0,7961,-2,-4,-4,-4,0,0,0,0,-4,2,6,1980,0,13956,0,1
0,0,0,7962,2,1,0,4,0,0,0,0,-4,2,9,1984,0,-3,0,1
3,0,0,7963,1,3,0,1,0,0,0,1,1,1,7,1983,0,-3,0,1
0,0,0,7964,1,1,1,6,0,0,0,0,-4,2,6,1983,0,77300,0,1
0,0,0,7965,1,-4,-4,-4,1,0,0,0,-4,1,3,1980,0,117260,0,1
0,0,0,7966,1,1,1,1,1,1,0,0,-4,2,6,1983,0,-3,0,1
0,0,0,7967,1,-4,-4,-4,0,0,0,0,-4,1,12,1982,0,-3,0,1
1,0,0,7968,1,1,0,1,0,0,0,0,-4,1,9,1984,-4,-4,0,2
2,0,0,7969,2,-4,-4,-4,1,1,0,0,-4,1,11,1981,0,50500,0,1
0,0,0,7970,1,-4,-4,-4,1,0,0,0,-4,1,1,1980,0,121000,0,1
10,-3,-3,7971,2,-4,-4,-4,1,-2,0,0,-4,1,12,1980,0,121000,0,1
4,0,0,7972,1,-4,-4,-4,1,0,0,0,-4,1,12,1980,0,46300,0,1
1,0,0,7973,1,-4,-4,-4,1,0,0,1,1,1,3,1982,0,46300,0,1
0,0,0,7974,1,-4,-4,-4,0,0,0,0,-4,1,8,1980,0,-3,0,1
8,0,0,7975,3,-4,-4,-4,1,1,1,0,-4,1,10,1980,-2,-3,0,1
0,0,0,7977,1,-4,-4,-4,1,1,0,0,-4,2,3,1982,0,49000,0,2
0,0,0,7978,4,-4,-4,-4,0,0,0,0,-4,2,10,1980,1,2270,0,1
0,0,0,7979,2,1,0,4,1,0,0,0,-4,2,9,1983,0,-3,0,1
0,0,0,7980,1,1,0,2,0,0,0,0,-4,2,10,1984,0,-3,0,1
1,0,0,7981,1,-4,-4,-4,0,1,1,0,-4,1,1,1980,0,-3,0,1
35,1,71,7982,4,-4,-4,-4,0,0,0,0,-4,1,7,1981,0,6742,0,1
2,0,0,7983,5,-4,-4,-4,0,0,0,1,1,1,1,1981,0,3240,0,1
7,3,9,7984,2,-4,-4,-4,1,1,1,0,-4,1,3,1982,0,3240,0,1
0,0,0,7985,1,1,0,4,0,0,0,0,-4,2,6,1984,0,-3,0,1
0,0,0,7986,2,-4,-4,-4,1,1,0,0,-4,2,12,1980,-4,-4,0,1
0,0,0,7987,1,-4,-4,-4,0,0,0,0,-4,2,3,1982,-4,-4,0,1
0,0,0,7988,1,1,0,1,0,0,0,0,-4,1,12,1983,-4,-4,0,1
1,0,0,7989,5,-4,-4,-4,1,0,0,0,-4,2,7,1982,0,1400,0,1
5,0,0,7990,2,-4,-4,-4,1,0,0,1,1,1,6,1982,0,8600,0,1
10,3,16,7991,1,-4,-4,-4,0,0,0,0,-4,1,7,1981,0,-3,0,1
0,0,0,7992,1,-4,-4,-4,1,0,0,0,-4,2,9,1980,0,-3,0,1
6,2,54,7993,1,3,0,1,1,1,0,0,-4,1,2,1983,0,500,0,1
0,0,0,7994,1,1,4,1,0,1,0,0,-4,1,2,1983,0,500,0,1
0,0,0,7995,1,-4,-4,-4,0,0,0,0,-4,2,1,1981,0,59000,0,1
0,0,0,7996,1,-4,-4,-4,1,0,0,0,-4,2,8,1982,0,50000,0,1
1,1,2,7997,1,-4,-4,-4,1,1,0,0,-4,1,9,1981,0,34000,0,1
2,0,0,7998,1,-4,-4,-4,0,0,0,0,-4,1,9,1981,0,34000,0,1
1,0,0,7999,1,1,0,7,1,0,0,0,-4,2,2,1984,0,20000,0,1
0,0,0,8000,5,-4,-4,-4,1,1,0,0,-4,2,4,1980,1,-3,0,1
0,0,0,8001,4,-4,-4,-4,1,1,0,0,-4,1,7,1981,1,-3,0,1
0,0,0,8002,1,3,0,3,0,1,0,0,-4,1,5,1984,0,4000,0,1
4,0,0,8003,1,-4,-4,-4,1,1,0,0,-4,1,5,1980,0,10000,0,1
0,0,0,8004,2,1,0,6,1,1,0,0,-4,1,9,1983,0,10000,0,1
3,1,1,8005,3,2,-4,-4,1,1,1,0,-4,1,6,1983,0,10700,0,1
0,0,0,8006,1,1,0,4,1,0,0,0,-4,2,10,1984,0,21040,0,1
0,0,0,8007,1,-4,-4,-4,0,0,0,0,-4,2,1,1981,0,8512,0,1
0,0,0,8008,1,-4,-4,-4,0,0,0,0,-4,2,7,1982,0,51300,0,1
0,0,0,8009,1,1,1,4,0,0,0,0,-4,2,7,1983,0,51300,0,1
0,0,0,8010,3,1,0,1,1,0,0,0,-4,2,7,1983,0,300,0,1
0,0,0,8011,2,-4,-4,-4,1,1,0,0,-4,2,11,1981,0,2400,0,1
0,0,0,8012,1,-4,-4,-4,1,1,0,0,-4,2,9,1981,0,40000,0,1
2,1,1,8013,2,1,0,4,1,0,1,0,-4,2,11,1983,0,2160,0,1
0,0,0,8014,3,-4,-4,-4,1,1,0,0,-4,2,2,1980,0,-3,0,1
17,1,60,8015,3,-4,-4,-4,1,1,1,1,1,1,9,1981,0,-3,0,1
0,0,0,8016,4,-4,-4,-4,1,1,0,0,-4,1,6,1980,0,25000,0,1
0,0,0,8017,3,-4,-4,-4,1,0,0,0,-4,2,8,1982,0,25000,0,1
0,0,0,8018,4,-4,-4,-4,1,1,0,0,-4,2,4,1981,0,14144,0,1
1,0,0,8019,5,-4,-4,-4,1,0,0,0,-4,2,10,1982,0,14144,0,1
3,0,0,8020,5,1,0,1,0,1,0,0,-4,2,2,1984,0,-3,0,1
0,0,0,8021,4,-4,-4,-4,0,1,0,0,-4,2,2,1982,0,-3,0,1
1,0,0,8022,4,-4,-4,-4,1,1,0,0,-4,2,5,1981,0,-3,0,1
0,0,0,8023,2,-4,-4,-4,0,0,0,0,-4,2,6,1982,0,1440,0,1
0,0,0,8024,1,-4,-4,-4,0,1,0,0,-4,2,9,1981,0,44590,0,1
0,0,0,8025,2,1,0,4,1,0,0,0,-4,1,8,1983,0,44590,0,1
2,0,0,8026,-2,1,1,7,1,0,0,0,-4,1,9,1983,0,2600,0,1
60,0,0,8027,5,-4,-4,-4,0,0,0,0,-4,2,1,1980,0,14175,0,1
1,0,0,8028,2,-4,-4,-4,1,1,0,0,-4,1,1,1980,0,-3,0,1
0,0,0,8029,1,-4,-4,-4,0,0,0,0,-4,1,5,1982,0,-3,0,1
0,0,0,8030,1,1,0,1,0,0,0,0,-4,2,8,1984,0,2500,0,1
0,0,0,8031,1,-4,-4,-4,0,0,0,0,-4,1,8,1980,0,-3,0,1
0,0,0,8032,4,-4,-4,-4,0,0,0,0,-4,1,4,1982,0,-3,0,1
0,0,0,8033,1,1,0,4,0,0,0,0,-4,2,3,1984,0,-3,0,1
1,1,140,8034,1,-4,-4,-4,1,1,0,0,-4,1,5,1982,0,58000,0,1
2,0,0,8035,4,1,0,1,1,0,0,0,-4,1,11,1983,0,-3,0,1
2,0,0,8036,1,-4,-4,-4,1,1,0,0,-4,1,2,1981,0,10000,0,1
1,0,0,8037,1,-4,-4,-4,0,0,0,1,1,2,3,1980,0,8000,0,1
0,0,0,8038,2,-4,-4,-4,1,0,0,0,-4,1,10,1982,1,53000,0,1
0,0,0,8039,4,1,0,1,1,1,0,0,-4,2,10,1983,0,42029,0,1
0,0,0,8040,2,1,1,1,1,1,0,0,-4,1,10,1984,0,41000,0,1
0,0,0,8041,4,-4,-4,-4,1,1,0,0,-4,1,7,1981,0,-3,0,1
4,0,0,8042,1,1,0,1,0,0,0,0,-4,1,4,1983,0,12000,0,1
0,0,0,8043,1,-4,-4,-4,0,0,0,0,-4,1,9,1982,0,18200,0,1
1,0,0,8044,1,-4,-4,-4,0,0,0,0,-4,2,6,1981,0,17700,0,1
16,0,0,8045,5,-4,-4,-4,0,0,0,0,-4,1,5,1982,0,17700,0,1
0,0,0,8046,1,-4,-4,-4,1,0,0,0,-4,1,1,1981,0,6760,0,1
0,0,0,8047,1,-4,-4,-4,1,0,0,0,-4,1,11,1982,0,6760,0,1
0,0,0,8048,1,-4,-4,-4,0,0,0,0,-4,2,1,1983,0,6760,0,1
2,0,0,8049,3,-4,-4,-4,1,1,0,0,-4,1,2,1981,0,720,0,1
1,0,0,8050,1,-4,-4,-4,1,0,0,0,-4,1,2,1981,0,51000,0,1
2,0,0,8051,4,-4,-4,-4,1,0,0,1,1,1,9,1981,0,46000,0,1
11,3,7,8052,3,-4,-4,-4,1,1,1,0,-4,1,6,1981,0,-3,0,1
1,1,11,8053,5,-4,-4,-4,1,1,0,0,-4,1,10,1982,0,-3,0,1
0,0,0,8054,2,-4,-4,-4,1,0,0,0,-4,2,3,1980,0,15500,0,1
2,0,0,8055,1,-4,-4,-4,0,0,0,0,-4,1,11,1980,0,76000,0,1
0,0,0,8056,2,1,0,4,1,0,0,0,-4,2,2,1984,0,76000,0,1
0,1,13,8057,2,3,2,1,0,0,0,0,-4,1,5,1984,0,30000,0,1
0,0,0,8058,1,-4,-4,-4,1,0,0,0,-4,1,9,1980,-4,-4,0,1
0,0,0,8059,3,1,0,1,1,0,0,0,-4,1,1,1983,0,-3,0,1
0,0,0,8060,1,1,0,1,0,0,0,0,-4,2,11,1984,0,-3,0,1
0,0,0,8061,1,-4,-4,-4,0,0,0,0,-4,2,2,1980,1,-3,0,1
1,1,10,8062,3,1,0,4,1,0,0,0,-4,1,9,1983,0,-3,0,2
1,0,0,8063,5,-4,-4,-4,1,1,1,0,-4,1,10,1980,0,-3,0,1
0,0,0,8064,1,-4,-4,-4,0,0,0,0,-4,2,2,1982,0,-3,0,1
9,3,71,8065,2,-4,-4,-4,1,0,0,0,-4,1,9,1980,0,16000,0,1
5,0,0,8066,2,-4,-4,-4,1,1,1,1,3,2,5,1982,0,2500,0,1
2,0,0,8067,4,3,2,2,1,1,1,0,-4,2,2,1984,0,2500,0,1
0,0,0,8068,1,-4,-4,-4,0,0,0,0,-4,2,9,1981,0,-3,0,1
0,0,0,8069,1,-4,-4,-4,1,0,0,0,-4,2,8,1980,0,26085,0,1
1,0,0,8070,1,-4,-4,-4,0,0,0,0,-4,2,6,1981,0,28648,0,1
0,0,0,8071,2,1,10,4,1,0,0,0,-4,1,2,1983,0,28648,0,1
0,0,0,8072,2,-4,-4,-4,1,0,0,0,-4,1,11,1981,0,17000,0,1
0,0,0,8073,1,1,1,4,0,0,0,0,-4,1,1,1984,0,17000,0,1
0,0,0,8074,1,1,2,4,1,0,0,0,-4,2,7,1983,0,71000,0,1
0,0,0,8075,-2,1,0,4,1,0,0,0,-4,2,1,1983,0,47000,0,1
1,1,10,8076,4,1,8,4,0,0,0,0,-4,1,1,1984,0,58000,0,1
0,0,0,8077,-2,1,0,1,0,-2,0,0,-4,1,6,1983,0,45000,0,1
0,0,0,8078,1,1,5,4,1,0,0,0,-4,1,10,1983,0,48000,0,1
0,0,0,8079,3,-4,-4,-4,0,0,0,0,-4,2,8,1982,0,37500,0,1
2,0,0,8080,3,-4,-4,-4,0,0,0,0,-4,2,5,1982,0,18000,0,1
0,0,0,8081,2,-4,-4,-4,1,0,0,0,-4,2,8,1980,0,-3,0,1
0,0,0,8082,1,-4,-4,-4,0,0,0,0,-4,2,8,1981,-4,-4,0,1
0,0,0,8083,1,3,0,4,1,0,0,0,-4,2,3,1984,0,15000,0,2
0,0,0,8084,1,-4,-4,-4,0,0,0,0,-4,2,1,1981,1,29500,0,1
0,0,0,8085,2,1,0,1,1,0,0,0,-4,2,7,1983,0,29500,0,1
0,0,0,8086,1,-4,-4,-4,0,0,0,0,-4,2,5,1982,0,-3,0,1
2,0,0,8087,1,-4,-4,-4,1,1,1,0,-4,1,2,1980,0,-3,0,2
3,0,0,8088,2,-4,-4,-4,1,0,0,0,-4,1,1,1982,0,60000,0,1
0,0,0,8089,2,1,0,4,1,0,0,0,-4,2,4,1983,0,30000,0,1
5,1,32,8090,1,3,9,1,1,0,0,1,1,1,12,1984,1,10200,0,1
0,0,0,8091,1,-4,-4,-4,0,0,0,0,-4,2,3,1982,1,7800,0,2
1,0,0,8092,3,-4,-4,-4,1,0,0,0,-4,2,3,1980,1,15500,0,2
12,0,0,8093,1,-4,-4,-4,0,1,0,0,-4,2,3,1982,1,15500,0,2
11,0,0,8094,1,3,0,7,0,0,0,0,-4,1,11,1983,1,15500,0,2
0,0,0,8095,4,-4,-4,-4,1,0,0,0,-4,2,2,1980,0,8,0,2
0,0,0,8096,3,1,0,4,1,1,1,0,-4,2,6,1983,0,-3,0,1
0,0,0,8097,1,-4,-4,-4,0,0,0,0,-4,2,1,1981,0,-3,0,1
0,0,0,8098,1,3,2,1,1,0,0,0,-4,2,2,1983,0,-3,0,1
0,0,0,8099,1,-4,-4,-4,0,0,0,0,-4,1,12,1982,0,10032,0,1
1,0,0,8100,1,-4,-4,-4,0,0,1,0,-4,1,10,1982,0,3800,0,2
4,1,3,8101,1,1,5,4,1,0,0,0,-4,1,4,1984,0,41100,0,2
2,0,0,8102,2,-4,-4,-4,1,0,0,1,1,1,6,1981,0,615,0,2
0,0,0,8103,1,1,0,1,0,0,0,0,-4,2,11,1984,-4,-4,0,2
1,0,0,8104,2,-4,-4,-4,1,0,0,0,-4,1,5,1984,-4,-4,0,1
2,0,0,8105,2,-4,-4,-4,1,0,0,0,-4,1,1,1981,1,-3,0,2
0,0,0,8106,1,-4,-4,-4,0,0,0,0,-4,2,8,1982,1,-3,0,2
0,0,0,8107,1,1,0,4,0,0,0,0,-4,2,2,1984,-4,-4,0,2
1,0,0,8108,1,3,2,4,0,0,0,0,-4,1,3,1983,0,36100,0,2
1,0,0,8109,2,-4,-4,-4,1,0,0,0,-4,1,4,1981,0,5,0,2
0,0,0,8110,4,-4,-4,-4,0,0,0,0,-4,1,5,1981,0,35,0,2
0,0,0,8111,2,1,22,1,0,0,0,0,-4,2,9,1984,0,35,0,2
0,0,0,8112,1,1,0,1,0,0,0,0,-4,2,8,1984,0,-3,0,2
0,0,0,8113,1,-4,-4,-4,0,0,0,0,-4,2,7,1981,0,34000,0,2
0,0,0,8114,1,1,7,4,0,0,0,0,-4,2,3,1984,0,34000,0,2
0,0,0,8115,1,-4,-4,-4,1,0,0,0,-4,2,9,1982,0,89000,0,2
0,0,0,8116,1,-4,-4,-4,0,0,0,0,-4,2,3,1980,0,66200,0,2
1,0,0,8117,1,1,0,4,0,0,0,0,-4,2,10,1984,1,33200,0,1
0,0,0,8118,1,1,0,1,0,0,0,0,-4,2,11,1983,0,-3,0,1
0,0,0,8119,4,-4,-4,-4,1,0,0,0,-4,2,1,1982,0,6228,0,1
4,2,69,8120,2,-4,-4,-4,1,0,0,0,-4,2,9,1980,0,-3,0,1
1,0,0,8121,3,-4,-4,-4,0,0,0,0,-4,2,10,1980,0,-3,0,1
0,0,0,8122,2,1,0,1,0,0,0,0,-4,2,7,1983,0,38288,0,1
0,0,0,8123,1,1,1,1,0,0,0,0,-4,2,10,1983,0,38288,0,1
1,0,0,8124,1,-4,-4,-4,0,0,0,0,-4,1,1,1982,0,-3,0,1
0,0,0,8125,2,-4,-4,-4,0,0,0,0,-4,2,12,1982,0,-3,0,1
9,3,37,8126,1,-4,-4,-4,0,0,0,0,-4,1,10,1980,0,-3,0,1
0,0,0,8127,1,1,0,1,0,0,0,0,-4,2,11,1983,0,-3,0,1
1,0,0,8128,3,1,1,1,0,0,0,0,-4,2,2,1983,0,5088,0,1
0,0,0,8129,1,-4,-4,-4,0,0,0,0,-4,1,12,1981,-4,-4,0,1
0,0,0,8130,2,-4,-4,-4,1,1,0,0,-4,1,7,1980,-4,-4,0,2
0,0,0,8131,5,-4,-4,-4,1,1,0,0,-4,2,9,1981,0,18028,0,2
0,0,0,8132,2,1,0,1,0,0,0,0,-4,1,5,1983,0,612,0,2
2,0,0,8133,1,1,0,1,0,0,0,0,-4,2,5,1983,0,612,0,2
0,0,0,8134,1,-4,-4,-4,0,0,0,0,-4,2,3,1982,0,950,0,2
1,0,0,8135,2,1,2,4,0,0,0,0,-4,1,1,1983,0,950,0,2
0,0,0,8136,2,1,0,1,1,0,0,0,-4,1,6,1983,0,27000,0,2
11,5,93,8137,2,-4,-4,-4,1,0,0,1,1,1,3,1980,0,31000,0,2
1,1,1,8138,2,-4,-4,-4,1,0,0,0,-4,1,7,1981,0,31000,0,2
1,0,0,8139,2,1,2,6,1,0,0,0,-4,2,4,1983,0,31000,0,2
0,0,0,8140,2,-4,-4,-4,0,0,0,0,-4,2,2,1982,0,17600,0,1
0,0,0,8141,3,-4,-4,-4,0,0,0,0,-4,2,5,1982,0,34000,0,1
2,1,10,8142,1,-4,-4,-4,1,0,0,0,-4,1,11,1981,0,6500,0,2
0,0,0,8143,2,-4,-4,-4,0,0,0,0,-4,2,11,1982,0,6500,0,2
0,0,0,8144,1,1,0,4,0,0,0,0,-4,2,11,1983,0,6500,0,2
1,0,0,8145,1,-4,-4,-4,0,0,0,0,-4,1,10,1981,0,10800,0,1
0,0,0,8146,1,3,0,4,0,0,0,0,-4,2,12,1984,-4,-4,0,1
1,0,0,8147,2,-4,-4,-4,1,0,0,0,-4,2,12,1982,0,-3,0,1
0,0,0,8148,1,-4,-4,-4,0,0,0,0,-4,1,1,1980,0,38,0,1
1,0,0,8149,1,-4,-4,-4,1,0,0,1,1,1,8,1981,0,58000,0,1
0,0,0,8150,3,-4,-4,-4,1,0,0,0,-4,1,9,1980,0,-3,0,1
0,0,0,8151,2,-4,-4,-4,1,0,0,0,-4,1,8,1981,0,-3,0,1
0,0,0,8152,1,1,0,1,0,0,0,0,-4,1,8,1983,0,50000,0,1
0,0,0,8153,1,3,0,1,1,0,0,0,-4,1,8,1983,0,50000,0,1
3,0,0,8154,2,-4,-4,-4,1,0,0,0,-4,1,8,1982,0,-3,0,1
0,0,0,8155,1,1,0,4,0,0,0,0,-4,2,1,1983,0,37,0,2
3,0,0,8156,1,-4,-4,-4,1,1,1,1,1,1,1,1981,0,6294,0,2
0,0,0,8157,5,-4,-4,-4,1,1,0,0,-4,1,6,1982,0,6294,0,2
0,0,0,8158,1,-4,-4,-4,1,0,0,0,-4,1,7,1983,0,510,0,2
3,1,4,8159,1,-4,-4,-4,1,0,0,0,-4,1,3,1980,-4,-4,0,2
0,0,0,8160,1,-4,-4,-4,1,0,0,0,-4,1,1,1981,0,8400,0,2
0,0,0,8161,1,3,0,2,0,0,0,0,-4,1,9,1984,0,8400,0,2
1,0,0,8162,1,-4,-4,-4,1,0,0,0,-4,1,7,1981,0,57000,0,2
1,1,1,8163,2,-4,-4,-4,1,1,0,0,-4,2,9,1980,0,-3,0,2
0,0,0,8164,3,-4,-4,-4,1,0,0,0,-4,1,1,1981,0,19100,0,2
1,0,0,8165,2,-4,-4,-4,1,0,0,1,1,1,7,1982,0,-3,0,1
1,0,0,8166,3,3,0,4,1,0,0,0,-4,1,1,1984,0,-3,0,1
0,0,0,8167,1,-4,-4,-4,1,0,0,0,-4,2,11,1980,0,43000,0,2
0,0,0,8168,1,1,0,4,1,0,0,0,-4,1,6,1984,0,12750,0,2
0,0,0,8169,1,1,0,4,1,0,0,0,-4,1,1,1984,-4,-4,0,2
0,0,0,8170,1,-4,-4,-4,1,0,0,0,-4,2,5,1981,0,24615,0,2
2,0,0,8171,3,1,0,1,1,0,0,0,-4,1,3,1984,1,8400,0,2
0,0,0,8172,1,1,3,6,1,0,0,0,-4,1,1,1983,0,9600,0,2
1,0,0,8173,2,-4,-4,-4,1,1,0,0,-4,1,11,1980,-4,-4,0,2
0,0,0,8174,1,-4,-4,-4,1,0,0,0,-4,1,4,1980,1,4000,0,2
0,0,0,8175,1,-4,-4,-4,1,0,0,0,-4,2,11,1981,1,4000,0,2
0,0,0,8176,3,1,1,1,1,1,1,0,-4,2,2,1984,0,33000,0,2
2,0,0,8177,3,3,5,4,1,1,0,0,-4,1,5,1983,0,52500,0,2
0,0,0,8178,1,-4,-4,-4,1,0,0,0,-4,2,11,1980,0,30000,0,2
3,0,0,8179,1,-4,-4,-4,1,0,0,0,-4,1,12,1981,0,30000,0,2
1,0,0,8180,3,1,0,2,1,1,1,1,1,1,4,1983,0,30000,0,2
0,0,0,8181,2,-4,-4,-4,1,0,0,0,-4,1,11,1980,-4,7500,0,2
16,0,0,8182,2,-4,-4,-4,0,0,0,1,15,2,8,1981,0,16756,0,2
2,0,0,8183,1,3,1,4,1,1,0,0,-4,2,1,1983,0,-3,0,2
1,0,0,8184,2,-4,-4,-4,1,1,0,0,-4,2,8,1980,0,40600,0,2
0,0,0,8185,4,1,0,4,1,-2,0,0,-4,2,1,1984,0,-3,0,2
0,0,0,8186,3,-4,-4,-4,1,1,0,0,-4,1,11,1982,0,12211,0,2
0,0,0,8187,2,-4,-4,-4,1,0,0,0,-4,1,5,1982,-4,-4,0,2
0,0,0,8188,2,3,0,4,1,1,0,0,-4,2,6,1984,1,12444,0,2
0,0,0,8189,1,-4,-4,-4,1,0,0,0,-4,2,8,1982,0,40000,0,2
7,2,2,8190,2,-4,-4,-4,1,0,0,0,-4,1,8,1981,0,52100,0,2
13,0,0,8191,1,1,6,1,1,0,0,0,-4,1,11,1983,0,-3,0,2
1,0,0,8192,2,-4,-4,-4,0,1,0,0,-4,1,4,1982,0,33000,0,2
3,0,0,8193,3,3,9,1,1,0,0,0,-4,1,2,1983,0,33000,0,2
1,1,1,8194,1,-4,-4,-4,1,0,0,0,-4,1,4,1980,0,42400,0,2
0,0,0,8195,1,1,0,6,0,0,0,0,-4,2,4,1983,0,42400,0,2
4,3,4,8196,1,-4,-4,-4,1,0,0,0,-4,1,5,1981,0,60500,0,2
1,0,0,8197,1,1,5,1,0,1,0,0,-4,1,10,1983,0,60500,0,2
5,0,0,8198,2,-4,-4,-4,1,1,0,0,-4,1,2,1982,0,55000,0,2
0,0,0,8199,2,3,0,1,0,0,0,0,-4,1,6,1984,0,5700,0,2
0,0,0,8200,3,-4,-4,-4,1,0,0,0,-4,1,4,1982,0,17000,0,2
0,0,0,8201,1,1,2,2,0,1,0,0,-4,2,10,1983,0,17000,0,2
0,0,0,8202,3,-4,-4,-4,1,0,0,0,-4,2,3,1982,0,31200,0,2
1,0,0,8203,1,1,0,4,0,0,0,0,-4,2,12,1984,0,5000,0,2
0,0,0,8204,2,-4,-4,-4,1,0,0,0,-4,2,3,1980,-4,-4,0,2
0,0,0,8205,5,3,0,1,1,1,0,0,-4,2,3,1983,0,21500,0,2
4,0,0,8206,5,-4,-4,-4,1,1,0,1,3,1,9,1982,0,7000,0,2
0,0,0,8207,4,-4,-4,-4,1,0,1,0,-4,2,11,1981,-4,-4,0,2
3,0,0,8208,5,-4,-4,-4,1,1,0,1,1,2,7,1981,0,-3,0,2
0,0,0,8209,2,-4,-4,-4,1,1,1,0,-4,1,7,1981,0,-3,0,2
2,0,0,8210,2,-4,-4,-4,0,1,0,0,-4,2,9,1982,0,-3,0,2
0,0,0,8211,5,3,0,4,0,1,0,0,-4,2,12,1983,0,-3,0,2
1,0,0,8212,1,-4,-4,-4,0,1,1,1,1,2,6,1981,0,-3,0,2
3,0,0,8213,3,-4,-4,-4,0,0,1,0,-4,1,2,1982,0,34000,0,2
0,0,0,8214,1,-4,-4,-4,1,0,0,0,-4,1,10,1981,0,-3,0,2
0,0,0,8215,1,3,0,1,1,0,0,0,-4,2,7,1983,1,27000,0,1
2,0,0,8216,2,-4,-4,-4,0,1,0,0,-4,1,11,1981,-4,-4,0,1
2,1,1,8217,1,-4,-4,-4,1,1,0,0,-4,2,11,1982,-4,-4,0,1
0,0,0,8218,1,-4,-4,-4,1,1,0,0,-4,2,1,1984,-4,-4,0,1
3,0,0,8219,1,3,1,1,1,0,0,0,-4,2,6,1984,0,11000,0,1
0,0,0,8220,1,1,1,4,0,0,0,0,-4,1,8,1984,-2,-3,0,1
